is_static,full_name,is_code_smell
True,com.google.android.gms.games.internal.api.QuestsImpl$LoadsImpl$1,false
True,com.google.android.gms.games.internal.GamesClientImpl$SubmitScoreBinderCallbacks,false
True,com.watabou.pixeldungeon.scenes.GameScene$1,false
True,com.google.android.gms.common.data.DataHolder$1,false
True,com.google.android.gms.internal.u$c,false
True,com.google.android.gms.internal.u$b,false
True,com.google.android.gms.internal.u$a,false
True,com.google.android.gms.maps.internal.e$a,false
True,com.google.android.gms.games.internal.api.EventsImpl$UpdateImpl,false
True,com.google.android.gms.games.internal.GamesClientImpl$AbstractRoomCallback,false
True,com.google.android.gms.plus.PlusOneButton$DefaultOnPlusOneClickListener,false
True,com.google.android.gms.analytics.Tracker$a,false
True,com.google.android.gms.drive.MetadataChangeSet$Builder,false
True,com.google.android.gms.plus.model.people.Person$Urls$Type,false
True,com.google.android.gms.internal.d$a,false
True,com.google.android.gms.dynamic.c$a,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$LoadMetadataImpl$1,false
True,com.google.android.gms.internal.kf$b,false
True,com.google.android.gms.internal.kf$c,false
True,com.google.android.gms.internal.kf$a,false
True,com.google.android.gms.internal.kf$d,false
True,com.watabou.pixeldungeon.effects.Identification$Speck,false
True,com.watabou.pixeldungeon.effects.particles.EnergyParticle$1,false
True,com.google.android.gms.games.internal.GamesClientImpl$QuestMilestoneClaimBinderCallbacks,false
True,com.google.android.gms.internal.jc$a,false
True,com.google.android.gms.maps.MapFragment$a,false
True,com.google.android.gms.maps.MapFragment$b,false
True,com.google.android.gms.internal.iq$1,false
True,com.google.android.gms.games.multiplayer.turnbased.TurnBasedMatchConfig$1,false
True,com.google.android.gms.internal.jc$2,false
True,com.google.android.gms.internal.jc$3,false
True,com.google.android.gms.drive.realtime.internal.c$a$a,false
True,com.watabou.pixeldungeon.effects.MagicMissile$ForceParticle,false
True,com.google.android.gms.internal.jc$1,false
True,com.google.android.gms.analytics.r$2,false
True,com.google.android.gms.tagmanager.o$2,false
True,com.google.android.gms.tagmanager.o$1,false
True,com.google.android.gms.internal.gb$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$LoadGamesResultImpl,false
True,com.watabou.utils.Graph$Node,false
True,com.google.android.gms.analytics.r$1,false
True,com.google.android.gms.internal.lz$a,false
True,com.google.android.gms.plus.model.people.Person$Gender,false
True,com.google.android.gms.games.internal.IRoomServiceCallbacks$Stub,false
True,com.google.android.gms.maps.internal.i$a$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$InvitationReceivedCallback,false
True,com.google.android.gms.internal.kf$2,false
True,com.google.android.gms.internal.kf$3,false
True,com.google.android.gms.games.internal.GamesClientImpl$NotifyAclUpdatedBinderCallback,false
True,com.google.android.gms.internal.kf$1,false
True,com.google.android.gms.internal.kf$4,false
True,com.google.android.gms.games.internal.GamesClientImpl$InboxCountsLoadedBinderCallback,false
True,com.google.android.gms.internal.em$1,false
True,com.google.android.gms.internal.hd$a$a,false
True,com.google.android.gms.games.internal.api.PlayersImpl$LoadOwnerCoverPhotoUrisImpl,false
True,com.google.android.gms.internal.fp$a,false
True,com.google.android.gms.games.internal.api.GamesMetadataImpl$LoadGameInstancesImpl,false
True,com.google.android.gms.internal.hi$a$a,false
True,com.watabou.pixeldungeon.effects.particles.FlowParticle$Flow,false
True,com.google.android.gms.plus.internal.e$a,false
True,com.google.android.gms.games.internal.PopupManager$1,false
True,com.google.android.gms.plus.internal.e$b,false
True,com.google.android.gms.plus.internal.e$c,false
True,com.google.android.gms.maps.model.StreetViewPanoramaOrientation$Builder,false
True,com.watabou.pixeldungeon.Journal$Record,false
True,com.watabou.pixeldungeon.plants.Sungrass$Seed,false
True,com.google.android.gms.internal.hv$a,false
True,com.google.android.gms.games.Notifications$InboxCountResult,false
True,com.google.android.gms.cast.MediaMetadata$a,false
True,com.watabou.pixeldungeon.scenes.RankingsScene$Record,false
True,com.google.android.gms.games.internal.GamesClientImpl$InitiateMatchResultImpl,false
True,com.google.android.gms.games.internal.GamesClientImpl$SnapshotOpenedBinderCallbacks,false
True,com.google.android.gms.games.quest.Quests$ClaimMilestoneResult,false
True,com.google.android.gms.wearable.MessageApi$MessageListener,false
True,com.google.android.gms.games.internal.api.TurnBasedMultiplayerImpl$LoadMatchImpl,false
True,com.google.android.gms.games.internal.api.SnapshotsImpl$OpenImpl$1,false
True,com.google.android.gms.maps.GoogleMap$OnInfoWindowClickListener,false
True,com.google.android.gms.games.internal.events.EventIncrementCache$1,false
True,com.google.android.gms.internal.co$a$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$EventsLoadedBinderCallback,false
True,com.google.android.gms.maps.internal.IProjectionDelegate$a$a,false
True,com.google.android.gms.R$attr,false
True,com.google.android.gms.wallet.MaskedWallet$1,false
True,com.google.android.gms.games.internal.GamesClientImpl$GameMuteStatusChangeResultImpl,false
True,com.google.android.gms.internal.dw$a$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$GameSearchSuggestionsLoadedBinderCallback,false
True,com.google.android.gms.plus.internal.e$h,false
True,com.google.android.gms.tagmanager.o$c,false
True,com.google.android.gms.tagmanager.o$b,false
True,com.google.android.gms.tagmanager.o$a,false
True,com.google.android.gms.plus.internal.e$d,false
True,com.google.android.gms.tagmanager.o$f,false
True,com.google.android.gms.plus.internal.e$e,false
True,com.google.android.gms.tagmanager.o$e,false
True,com.google.android.gms.plus.internal.e$f,false
True,com.google.android.gms.tagmanager.o$d,false
True,com.google.android.gms.plus.internal.e$g,false
True,com.google.android.gms.games.internal.GamesClientImpl$UpdateAchievementResultImpl,false
True,com.google.android.gms.internal.iy$a,false
True,com.watabou.noosa.MovieClip$Listener,false
True,com.google.android.gms.games.internal.GamesContract$GameSearchSuggestionsColumns,false
True,com.watabou.pixeldungeon.effects.particles.FlowParticle$1,false
True,com.google.android.gms.maps.internal.n$a,false
True,com.watabou.pixeldungeon.items.wands.Wand$1$1,false
True,com.google.android.gms.tagmanager.Container$FunctionCallTagCallback,false
True,com.google.android.gms.internal.gt$a$a,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$7,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$6,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$9,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$8,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$1,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$3,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$2,false
True,com.google.android.gms.games.internal.GamesClientImpl$RequestsUpdatedBinderCallbacks,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$5,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$4,false
True,com.google.android.gms.ads.identifier.AdvertisingIdClient$Info,false
True,com.watabou.pixeldungeon.actors.mobs.npcs.Wandmaker$2,false
True,com.watabou.pixeldungeon.actors.mobs.npcs.Wandmaker$1,false
True,com.watabou.pixeldungeon.actors.mobs.npcs.Wandmaker$3,false
True,com.google.android.gms.internal.dd$a$a,false
True,com.google.android.gms.internal.co$a,false
True,com.google.android.gms.plus.model.people.Person$Cover,false
True,com.google.android.gms.games.internal.GamesClientImpl$TurnBasedMatchInitiatedBinderCallbacks,false
True,com.google.android.gms.identity.intents.AddressConstants$Extras,false
True,com.google.android.gms.tagmanager.Container$FunctionCallMacroCallback,false
True,com.google.android.gms.drive.internal.s$a,false
True,com.google.android.gms.drive.internal.s$b,false
True,com.google.android.gms.drive.internal.s$c,false
True,com.google.android.gms.drive.internal.s$d,false
True,com.google.android.gms.maps.model.internal.f$a,false
True,com.watabou.pixeldungeon.effects.MagicMissile$WhiteParticle,false
True,com.google.android.gms.maps.internal.IStreetViewPanoramaDelegate$a,false
True,com.google.android.gms.maps.GoogleMap$SnapshotReadyCallback,false
True,com.google.android.gms.games.internal.GamesClientImpl$TurnBasedMatchCanceledBinderCallbacks,false
True,com.google.android.gms.maps.internal.d$a,false
True,com.google.android.gms.games.request.Requests$LoadRequestSummariesResult,false
True,com.google.android.gms.drive.realtime.internal.n$a$a,false
True,com.google.android.gms.wallet.Cart$Builder,false
True,com.google.android.gms.games.internal.GamesContract$ApplicationSessionColumns,false
True,com.google.android.gms.drive.internal.s$1,false
True,com.google.android.gms.drive.internal.s$2,false
True,com.google.android.gms.drive.internal.s$3,false
True,com.google.android.gms.games.internal.GamesClientImpl$LoadGameInstancesResultImpl,false
True,com.google.android.gms.ads.AdRequest$Builder,false
True,com.google.android.gms.internal.lm$a$a,false
True,com.watabou.pixeldungeon.effects.particles.WrathParticle$1,false
True,com.google.android.gms.games.internal.api.RequestsImpl$UpdateRequestsImpl,false
True,com.google.android.gms.cast.Cast$CastApi$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$QuestsLoadedBinderCallbacks,false
True,com.google.android.gms.internal.aq$a,false
True,com.google.android.gms.internal.lq$1,false
True,com.google.android.gms.wearable.MessageApi$SendMessageResult,false
True,com.google.android.gms.internal.lq$5,false
True,com.google.android.gms.internal.lq$4,false
True,com.google.android.gms.internal.lq$3,false
True,com.google.android.gms.internal.lq$2,false
True,com.google.android.gms.cast.MediaInfo$Builder,false
True,com.google.android.gms.tagmanager.cd$a,false
True,com.watabou.pixeldungeon.windows.WndBlacksmith$ItemButton,false
True,com.google.android.gms.analytics.GoogleAnalytics$a,false
True,com.google.android.gms.analytics.GoogleAnalytics$b,false
True,com.watabou.pixeldungeon.effects.particles.ShaftParticle$1,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$SubmitScoreImpl,false
True,com.google.android.gms.maps.model.StreetViewPanoramaCamera$Builder,false
True,com.google.android.gms.games.internal.GamesContract$EventDefinitionColumns,false
True,com.google.android.gms.internal.cf$b,false
True,com.google.android.gms.internal.cf$c,false
True,com.google.android.gms.internal.cf$a,false
True,com.google.android.gms.common.internal.safeparcel.a$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$PlayerXpForGameCategoriesLoadedBinderCallback,false
True,com.google.android.gms.drive.MetadataBuffer$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$PlayerXpStreamLoadedBinderCallback,false
True,com.watabou.pixeldungeon.actors.mobs.npcs.Wandmaker$Quest$Type,false
True,com.google.android.gms.wearable.DataApi$GetFdForAssetResult,false
True,com.google.android.gms.plus.Plus$PlusOptions,false
True,com.google.android.gms.games.multiplayer.realtime.RoomConfig$Builder,false
True,com.google.android.gms.internal.bt$a,false
True,com.watabou.pixeldungeon.levels.SewerLevel$Sink,false
True,com.google.android.gms.maps.StreetViewPanorama$1,false
True,com.watabou.pixeldungeon.scenes.InterlevelScene$Phase,false
True,com.google.android.gms.maps.StreetViewPanorama$3,false
True,com.google.android.gms.maps.StreetViewPanorama$2,false
True,com.google.android.gms.internal.jb$a,false
True,com.google.android.gms.maps.internal.ICameraUpdateFactoryDelegate$a$a,false
True,com.google.android.gms.games.internal.api.EventsImpl$LoadImpl$1,false
True,com.watabou.pixeldungeon.ui.StatusPane$MenuButton,false
True,com.google.android.gms.internal.jb$5,false
True,com.google.android.gms.internal.jb$6,false
True,com.google.android.gms.internal.jb$3,false
True,com.google.android.gms.internal.jb$4,false
True,com.google.android.gms.internal.jb$7,false
True,com.google.android.gms.wearable.Wearable$1,false
True,com.google.android.gms.wearable.internal.ae$a,false
True,com.google.android.gms.internal.jb$1,false
True,com.google.android.gms.internal.jb$2,false
True,com.google.android.gms.drive.realtime.internal.h$a,false
True,com.google.android.gms.internal.cf$1,false
True,com.watabou.pixeldungeon.scenes.BadgesScene$BadgeButton,false
True,com.watabou.pixeldungeon.levels.features.Chasm$2,false
True,com.watabou.pixeldungeon.levels.features.Chasm$1,false
True,com.google.android.gms.cast.RemoteMediaPlayer$10,false
True,com.google.android.gms.internal.di$a,false
True,com.google.android.gms.wearable.internal.ae$2,false
True,com.google.android.gms.wearable.internal.ae$3,false
True,com.google.android.gms.cast.RemoteMediaPlayer$11,false
True,com.google.android.gms.drive.events.DriveEvent$Listener,false
True,com.google.android.gms.wearable.internal.ae$1,false
True,com.google.android.gms.games.internal.GamesClientImpl$MatchUpdateReceivedCallback,false
True,com.google.android.gms.maps.internal.f$a$a,false
True,com.google.android.gms.games.multiplayer.turnbased.TurnBasedMultiplayer$InitiateMatchResult,false
True,com.google.android.gms.games.internal.GamesClientImpl$RequestSummariesLoadedBinderCallbacks,false
True,com.google.android.gms.games.internal.GamesContract$RequestsColumns,false
True,com.google.android.gms.games.internal.GamesClientImpl$RequestReceivedBinderCallback,false
True,com.google.android.gms.maps.internal.q$a$a,false
True,com.google.android.gms.maps.model.internal.c$a$a,false
True,com.google.android.gms.internal.dz$2,false
True,com.google.android.gms.internal.dz$1,false
True,com.google.android.gms.games.internal.GamesClientImpl$P2PDisconnectedCallback,false
True,com.google.android.gms.games.internal.GamesClientImpl$RoomConnectedCallback,false
True,com.google.android.gms.internal.ke$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$SubmitScoreResultImpl,false
True,com.google.android.gms.cast.Cast$ApplicationConnectionResult,false
True,com.watabou.pixeldungeon.effects.MagicMissile$MagicParticle,false
True,com.google.android.gms.games.internal.GamesContract$GamesColumns,false
True,com.google.android.gms.games.internal.GamesClientImpl$QuestCompletedCallback,false
True,com.google.android.gms.maps.SupportMapFragment$b,false
True,com.watabou.pixeldungeon.plants.Earthroot$Armor,false
True,com.google.android.gms.maps.SupportMapFragment$a,false
True,com.google.android.gms.wearable.internal.f$a,false
True,com.google.android.gms.common.annotation.IGooglePlayServicesRocks$Stub,false
True,com.watabou.pixeldungeon.IAP$PurchaseListener,false
True,com.google.android.gms.games.internal.IGamesSignInCallbacks$Stub$Proxy,false
True,com.google.android.gms.cast.Cast$Listener,false
True,com.watabou.pixeldungeon.plants.Plant$Seed,false
True,com.google.android.gms.games.internal.api.LeaderboardsImpl$LoadScoresImpl$1,false
True,com.google.android.gms.internal.hd$a,false
True,com.google.android.gms.wearable.DataApi$DataListener,false
True,com.google.android.gms.wearable.internal.f$c,false
True,com.google.android.gms.wearable.internal.f$b,false
True,com.google.android.gms.internal.aq$a$a,false
True,com.google.android.gms.maps.internal.IMapFragmentDelegate$a,false
True,com.google.android.gms.common.api.Batch$Builder,false
True,com.google.android.gms.R$styleable,false
True,com.google.android.gms.internal.ga$a,false
True,com.google.android.gms.internal.ga$b,false
True,com.google.android.gms.internal.ga$c,false
True,com.google.android.gms.internal.ga$d,false
True,com.google.android.gms.internal.ga$e,false
True,com.google.android.gms.internal.ga$f,false
True,com.google.android.gms.internal.ga$g,false
True,com.google.android.gms.cast.RemoteMediaPlayer$OnMetadataUpdatedListener,false
True,com.google.android.gms.internal.fu$a$a,false
True,com.google.android.gms.plus.internal.b$a$a,false
True,com.google.android.gms.internal.s$a$a,false
True,com.google.android.gms.internal.bt$a$a,false
True,com.google.android.gms.games.internal.GamesContract$PlayersColumns,false
True,com.google.android.gms.analytics.h$1,false
True,com.google.android.gms.games.internal.GamesClientImpl$LoadXpStreamResultImpl,false
True,com.google.android.gms.internal.cn$a,false
True,com.google.android.gms.games.internal.api.RequestsImpl$LoadRequestSummariesImpl,false
True,com.google.android.gms.games.GamesMetadata$LoadGamesResult,false
True,com.google.android.gms.maps.GoogleMap$OnMapClickListener,false
True,com.google.android.gms.games.internal.GamesContract$NotificationsColumns,false
True,com.google.android.gms.maps.internal.IUiSettingsDelegate$a$a,false
True,com.google.android.gms.games.internal.GamesClientImpl$LeaveMatchResultImpl,false
True,com.google.android.gms.tagmanager.n$b,false
True,com.google.android.gms.tagmanager.n$a,false
True,com.google.android.gms.games.internal.api.AclsImpl$UpdateNotifyAclImpl,false
True,com.watabou.pixeldungeon.effects.particles.ShadowParticle$3,false
True,com.watabou.pixeldungeon.effects.particles.ShadowParticle$1,false
True,com.watabou.pixeldungeon.effects.particles.ShadowParticle$2,false
True,com.watabou.pixeldungeon.scenes.CellSelector$Listener,false
True,com.google.android.gms.plus.PlusOneDummyView$1,false
True,com.watabou.pixeldungeon.items.scrolls.InventoryScroll$1,false
True,com.google.android.gms.wearable.internal.f$9,false
True,com.google.android.gms.wearable.internal.f$8,false
True,com.google.android.gms.wearable.internal.f$7,false
True,com.google.android.gms.wearable.internal.f$6,false
True,com.google.android.gms.wearable.internal.f$5,false
True,com.google.android.gms.wearable.internal.f$4,false
True,com.google.android.gms.wearable.internal.f$3,false
True,com.google.android.gms.wearable.internal.f$2,false
True,com.google.android.gms.wearable.internal.f$1,false
True,com.google.android.gms.internal.bk$1,false
True,com.google.android.gms.maps.GoogleMap$OnMyLocationButtonClickListener,false
True,com.google.android.gms.plus.PlusOneDummyView$c,false
True,com.google.android.gms.plus.PlusOneDummyView$d,false
True,com.watabou.pixeldungeon.effects.SpellSprite$Phase,false
True,com.google.android.gms.plus.PlusOneDummyView$a,false
True,com.google.android.gms.plus.PlusOneDummyView$b,false
True,com.google.android.gms.games.internal.GamesClientImpl$GameClientEventIncrementCache,false
True,com.google.android.gms.drive.realtime.internal.j$a$a,false
True,com.google.android.gms.maps.internal.b$a$a,false
True,com.watabou.pixeldungeon.effects.particles.FlameParticle$1,false
True,com.google.android.gms.plus.model.people.Person$RelationshipStatus,false
True,com.watabou.pixeldungeon.windows.WndBlacksmith$ItemButton$1,false
True,com.google.android.gms.internal.ix$a,false
True,com.google.android.gms.plus.model.people.Person$Cover$Layout,false
True,com.google.android.gms.games.internal.api.PlayersImpl$LoadXpForGameResultImpl,false
True,com.google.android.gms.maps.model.internal.IPolylineDelegate$a$a,false
True,com.google.android.gms.maps.internal.m$a,false
True,com.google.android.gms.maps.model.internal.g$a,false
True,com.google.android.gms.internal.dq$b,false
True,com.google.android.gms.internal.dq$a,false
True,jackpal.androidterm.compat.Base64$Decoder,false
True,jackpal.androidterm.compat.MenuItemCompat$Api11OrLater,false
True,jackpal.androidterm.compat.Base64$Coder,false
True,jackpal.androidterm.emulatorview.compat.AndroidCharacterCompat$Api8OrLater,false
True,jackpal.androidterm.emulatorview.TermSession$1$1,false
True,jackpal.androidterm.compat.PRNGFixes$LinuxPRNGSecureRandomProvider,false
True,jackpal.androidterm.emulatorview.TermSession$FinishCallback,false
True,jackpal.androidterm.emulatorview.R$drawable,false
True,jackpal.androidterm.TermService$RBinder$1,false
True,jackpal.androidterm.compat.ActionBarCompat$OnNavigationListener,false
True,jackpal.androidterm.compat.FileCompat$Api9OrLater,false
True,jackpal.androidterm.compat.AlertDialogCompat$Api14OrLater,false
True,jackpal.androidterm.libtermexec.v1.ITerminal$Stub,false
True,jackpal.androidterm.emulatorview.compat.KeyCharacterMapCompat$KeyCharacterMapApi11OrLater,false
True,jackpal.androidterm.WindowList$CloseButton,false
True,jackpal.androidterm.compat.AlertDialogCompat$Api11OrLater,false
True,jackpal.androidterm.libtermexec.v1.ITerminal$Stub$Proxy,false
True,jackpal.androidterm.util.ShortcutEncryption$Keys,false
True,jackpal.androidterm.compat.FileCompat$Api8OrEarlier,false
True,jackpal.androidterm.compat.PRNGFixes$LinuxPRNGSecureRandom,false
True,jackpal.androidterm.emulatorview.TermSession$3$1,false
True,jackpal.androidterm.TermService$1,false
True,jackpal.androidterm.emulatorview.EmulatorView$HttpMatchFilter,false
True,jackpal.androidterm.compat.ActivityCompat$Api11OrLater,false
True,jackpal.androidterm.compat.AlertDialogCompat$Api11OrLaterBuilder,false
True,jackpal.androidterm.compat.Base64$Encoder,false
True,jackpal.androidterm.Manifest$permission,false
True,com.nexes.manager.WirelessManager$1,false
True,com.nexes.manager.EventHandler$BackgroundWork$1,false
True,com.nexes.manager.Settings$1$1,false
True,com.nexes.manager.Settings$5$1,false
True,com.nexes.manager.ApplicationBackup$AppViewHolder,false
True,com.nexes.manager.ThumbnailCreator$1$1,false
True,com.nexes.manager.DirectoryInfo$1,false
True,com.nexes.manager.EventHandler$ViewHolder,false
True,com.nexes.manager.FileManager$2,false
True,com.nexes.manager.FileManager$1,false
True,com.nexes.manager.AudioPlayblack$1,false
True,com.vladsch.flexmark.internal.PostProcessorManager$PostProcessorDependencyStage,false
True,com.pixplicity.generate.R$animator,false
True,com.vladsch.flexmark.parser.Parser$ReferenceHoldingExtension,false
True,com.pixplicity.generate.R$id,false
True,com.vladsch.flexmark.internal.HtmlBlockParser$Patterns,false
True,com.vladsch.flexmark.ext.tables.TableVisitorExt$6,false
True,com.vladsch.flexmark.ext.tables.TableVisitorExt$5,false
True,com.vladsch.flexmark.ext.tables.TableVisitorExt$4,false
True,com.vladsch.flexmark.ext.tables.TableVisitorExt$3,false
True,com.vladsch.flexmark.ext.tables.TableVisitorExt$7,false
True,butterknife.internal.ListenerClass$NONE,false
True,com.vladsch.flexmark.ext.tables.TableVisitorExt$2,false
True,com.vladsch.flexmark.ext.tables.TableVisitorExt$1,false
True,com.vladsch.flexmark.internal.HtmlBlockParser$1,false
True,com.vladsch.flexmark.ext.emoji.internal.EmojiJiraRenderer$Factory,false
True,com.vladsch.flexmark.internal.InlineParserImpl$DelimiterData,false
True,butterknife.internal.DebouncingOnClickListener$1,false
True,com.vladsch.flexmark.ext.yaml.front.matter.YamlFrontMatterVisitorExt$1,false
True,com.vladsch.flexmark.ext.yaml.front.matter.YamlFrontMatterVisitorExt$2,false
True,com.pixplicity.generate.R$color,false
True,com.vladsch.flexmark.ext.toc.internal.TocBlockParser$Factory,false
True,com.pixplicity.generate.R$dimen,false
True,com.flask.colorpicker.R$styleable,false
True,net.gsantner.opoc.ui.FilesystemDialogAdapter$StringFilter,false
True,com.vladsch.flexmark.internal.DocumentParser$CustomBlockParserDependencyHandler,false
True,com.vladsch.flexmark.internal.DocumentParser$1,false
True,com.vladsch.flexmark.html.renderer.CoreNodeRenderer$Factory,false
True,com.mobsandgeeks.adapters.InstantAdapterCore$Meta,false
True,com.vladsch.flexmark.ext.toc.internal.SimTocOptionTypes$Constants,false
True,com.vladsch.flexmark.ext.tables.internal.TableJiraRenderer$Factory,false
True,com.vladsch.flexmark.ext.toc.internal.SimTocNodeRenderer$Factory,false
True,com.vladsch.flexmark.ext.gfm.strikethrough.internal.StrikethroughNodeRenderer$Factory,false
True,com.vladsch.flexmark.ext.toc.internal.TocOptions$ListType,false
True,com.vladsch.flexmark.ext.jekyll.tag.JekyllTagExtension$1,false
True,net.gsantner.markor.activity.SettingsActivity$RESULT,false
True,com.vladsch.flexmark.ext.emoji.internal.EmojiReference$Emoji,false
True,com.pixplicity.generate.R$integer,false
True,com.vladsch.flexmark.formatter.internal.Formatter$FormatterExtension,false
True,com.vladsch.flexmark.ext.yaml.front.matter.internal.YamlFrontMatterBlockParser$Factory,false
True,androidx.versionedparcelable.VersionedParcelStream$InputBuffer,false
True,com.vladsch.flexmark.html.renderer.HeaderIdGenerator$Factory,false
True,com.vladsch.flexmark.ext.toc.internal.SimTocBlockParser$BlockFactory,false
True,com.vladsch.flexmark.internal.HeadingParser$Factory,false
True,com.vladsch.flexmark.ext.toc.internal.TocNodeRenderer$Factory,false
True,com.vladsch.flexmark.internal.DocumentParser$CustomBlockParserDependencies,false
True,com.vladsch.flexmark.internal.DocumentParser$BlockPreProcessorDependencies,false
True,net.gsantner.markor.activity.SettingsActivity$MarkorSettingsFragment,false
True,com.vladsch.flexmark.ext.jekyll.front.matter.JekyllFrontMatterVisitorExt$1,false
True,com.flask.colorpicker.ColorPickerView$WHEEL_TYPE,false
True,com.vladsch.flexmark.ext.wikilink.internal.WikiLinkJiraRenderer$Factory,false
True,com.vladsch.flexmark.util.html.Escaping$Replacer,false
True,net.gsantner.opoc.format.todotxt.SttCommander$SttTasksInTextRange,false
True,net.gsantner.markor.util.AppCast$1,false
True,com.vladsch.flexmark.ext.jekyll.tag.JekyllTagVisitorExt$2,false
True,com.vladsch.flexmark.ext.jekyll.tag.JekyllTagVisitorExt$1,false
True,com.vladsch.flexmark.internal.FencedCodeBlockParser$Factory,false
True,net.gsantner.markor.ui.hleditor.HighlightingEditor$OnTextChangedListener,false
True,net.gsantner.markor.format.general.FilledBackgroundParagraphSpan$EverySecondLineSpanCreatorP,false
True,com.vladsch.flexmark.parser.ListOptions$ItemInterrupt,false
True,com.vladsch.flexmark.ext.toc.internal.TocUtils$4,false
True,com.vladsch.flexmark.ext.toc.internal.TocUtils$3,false
True,com.vladsch.flexmark.ext.toc.internal.TocUtils$2,false
True,com.vladsch.flexmark.ext.toc.internal.TocUtils$1,false
True,com.vladsch.flexmark.util.collection.iteration.Reverse$ReversedListIterator,false
True,com.vladsch.flexmark.internal.DocumentParser$CustomBlockParserDependencyStage,false
True,com.vladsch.flexmark.internal.DocumentParser$BlockPreProcessorDependencyStage,false
True,net.gsantner.markor.activity.SettingsActivity$SettingsFragmentMaster,false
True,com.vladsch.flexmark.ext.toc.internal.SimTocBlockParser$TocParsing,false
True,net.gsantner.opoc.ui.SearchOrCustomTextDialog$DialogOptions,false
True,com.vladsch.flexmark.internal.DocumentParser$ParagraphPreProcessorDependencies,false
True,com.vladsch.flexmark.ext.gfm.strikethrough.StrikethroughVisitorExt$1,false
True,com.vladsch.flexmark.ext.wikilink.WikiImageVisitorExt$1,false
True,net.gsantner.markor.activity.DocumentShareIntoFragment$ShareIntoImportOptionsFragment,false
True,com.vladsch.flexmark.internal.ListBlockParser$BlockFactory,false
True,com.flask.colorpicker.R$anim,false
True,com.vladsch.flexmark.superscript.SuperscriptVisitorExt$1,false
True,com.vladsch.flexmark.internal.IndentedCodeBlockParser$1,false
True,net.gsantner.opoc.util.ContextUtils$1,false
True,com.vladsch.flexmark.internal.InlineParserImpl$1,false
True,com.vladsch.flexmark.util.format.Table$TableRow,false
True,com.flask.colorpicker.R$string,false
True,com.vladsch.flexmark.util.collection.DynamicDefaultKey$1,false
True,com.vladsch.flexmark.parser.ListOptions$MutableItemInterrupt,false
True,com.vladsch.flexmark.util.Utils$2,false
True,com.vladsch.flexmark.util.Utils$1,false
True,androidx.browser.browseractions.BrowserActionsFallbackMenuUi$BrowserActionsFallMenuUiListener,false
True,com.vladsch.flexmark.ext.jekyll.front.matter.internal.JekyllFrontMatterBlockParser$Factory,false
True,com.vladsch.flexmark.ext.jekyll.front.matter.internal.JekyllFrontMatterBlockParser$1,false
True,com.vladsch.flexmark.ext.ins.internal.InsJiraRenderer$Factory,false
True,com.pixplicity.generate.R$attr,false
True,com.vladsch.flexmark.internal.InlineParserImpl$InlineParserExtensionDependencyHandler,false
True,net.gsantner.opoc.util.Callback$a5,false
True,net.gsantner.opoc.util.Callback$a4,false
True,net.gsantner.opoc.util.Callback$a3,false
True,net.gsantner.opoc.util.Callback$a2,false
True,com.vladsch.flexmark.ext.toc.internal.TocBlockParser$1,false
True,com.vladsch.flexmark.util.format.Table$TableSection,false
True,net.gsantner.opoc.util.Callback$a1,false
True,com.mobsandgeeks.adapters.SimpleSectionAdapter$SectionHolder,false
True,com.pixplicity.generate.R$bool,false
True,com.vladsch.flexmark.ext.jekyll.front.matter.internal.JekyllFrontMatterNodeRenderer$Factory,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$9,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$8,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$5,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$4,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$7,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$6,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$1,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$3,false
True,com.vladsch.flexmark.ast.util.InlineVisitorExt$2,false
True,com.vladsch.flexmark.ext.tables.internal.TableJiraRenderer$7,false
True,com.flask.colorpicker.R$id,false
True,com.vladsch.flexmark.ext.jekyll.tag.internal.JekyllTagInlineParserExtension$Factory,false
